scenario,traffic_id,case_id,seed,avg_power_unit,energy_unit_ms,arrived_count,delivered_count,pdb_satisfied_count,pdb_eligible_count,completion_rate,pdb_ratio,delay_mean_ms,delay_samples_json,traffic_sha256
nominal,FTP3,1-2,1005,59.58113856140625,38131.9286793,3,3,1,3,1.0,0.3333333333333333,96.11600133333333,"[63.848673,119.880579,104.618752]",59c9d46e7290b09c5971bde894d2d086681e5ce4d9f1b97654c1368831c931ea
nominal,FTP3,1-2,1006,39.6589733534375,25381.7429462,2,2,1,2,1.0,0.5,93.3360915,"[133.754001,52.918182]",63847dda14eb4b08c92efc7c28073ff8993df7be0aa257a96188495d1a226d2f
nominal,FTP3,1-2,1007,42.77859111375,27378.298312799998,5,5,2,2,1.0,1.0,18.7102958,"[12.672027,5.0,32.919487,20.259467,22.700498]",10126f4513799405c85223d1f5fb1b5b92ce0bca7ebdcebaa591ca53a85e4e7c
nominal,FTP3,1-2,1008,31.452003138124997,20129.282008399998,4,4,2,4,1.0,0.5,97.2998585,"[148.022032,136.48752,99.689882,5.0]",7c9f5dbaac3916a579b2a6ec4b0ec5b9960269d135cdd2a40f6c2d94bf37252c
nominal,FTP3,1-2,1009,57.42770096578124,36753.728618099994,7,7,3,4,1.0,0.75,39.76928542857143,"[67.724992,23.085466,166.139146,5.0,5.0,5.0,6.435394]",bf981d5cde14c3e52a290f5849a833a8388e8cc9d9216a39171751026798be18
nominal,FTP3,1-2,1010,67.88104823453125,43443.8708701,3,3,3,3,1.0,1.0,5.0,"[5.0,5.0,5.0]",c872229107147f24ccb841e3885925308d86a518fa4477da255bdcbfe218b844
nominal,FTP3,1-2,1011,31.025265757812498,19856.170084999998,2,2,1,2,1.0,0.5,85.0570255,"[5.0,165.114051]",892974718f06ac0d8b6a5a6253febde5a7a1c553ddfe2e5cb388365a146ccc7c
nominal,FTP3,1-2,1012,49.614389630625,31753.2093636,3,3,3,3,1.0,1.0,15.068734333333333,"[35.206203,5.0,5.0]",318a5d0ba9036c4f996a23c0b76cb7e34f8e4f02cca3286586c49d422c282085
nominal,FTP3,1-2,1013,62.55904023140626,40037.7857481,5,5,2,4,1.0,0.5,55.413525400000005,"[110.156803,5.0,5.0,151.910824,5.0]",d074281e15ceffb35beb91e935815e8c0b330c5b2175ac7d1a42e416022b169f
nominal,FTP3,1-2,1014,64.25145106140624,41120.9286793,4,4,2,3,1.0,0.6666666666666666,70.441081,"[160.82967,54.330457,24.710146,41.894051]",460cc6e7693b7961e022bf1312ca5187ecff05f4c5f3f70db5f6eaaac1f309c6
nominal,FTP3,1-2,1015,31.519735757812498,20172.630885,5,5,2,4,1.0,0.5,82.1705434,"[126.450175,73.43715,5.0,144.274504,61.690888]",e95bfe7f27d2b941b39d267bcb0dbd61fecf329415cc161d4d84a25631be7454
nominal,FTP3,1-2,1016,63.70970599703126,40774.211838100004,5,5,4,4,1.0,1.0,32.8828218,"[60.378063,59.267096,11.645327,5.0,28.123623]",20cd8c88d4abb5a981c10d492553478eabf71c1251284fea91487a830b81dedb
nominal,FTP3,1-2,1017,44.20347520109375,28290.2241287,5,5,3,4,1.0,0.75,48.2766054,"[142.652781,16.571246,5.0,5.0,72.159]",58d440235b422a228c001f61add8efbb608dfc221a30b1f2fe464db0f842609b
nominal,FTP3,1-2,1018,50.7140626190625,32457.0000762,3,3,2,3,1.0,0.6666666666666666,78.42812400000001,"[5.0,92.886115,137.398257]",d06d134792ee183239770fc53ac6104b45a70f0627731bf98f75191e524336cb
nominal,FTP3,1-2,1019,26.69890638515625,17087.3000865,2,2,1,2,1.0,0.5,82.8326315,"[52.253043,113.41222]",f28c84e3a0d834bc44c717af439d53359d5193fbc641cc81e0b8a219ca7c49e6
nominal,FTP3,1-2,1020,31.938166195312498,20440.426365,2,2,1,2,1.0,0.5,57.0264975,"[109.052995,5.0]",2ac928155b097c419d45a874fd367644087ce81803782eb25604546062f1bdb7
nominal,FTP3,1-2,1021,5.4121429375,3463.77148,0,0,0,0,,,,[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
nominal,FTP3,1-2,1022,44.3292858534375,28370.742946199996,1,1,1,1,1.0,1.0,90.829184,[90.829184],3df3ef06ed79ba25f349d943bb267450282d03f3309b90116e1a952fa99763c2
nominal,FTP3,1-2,1023,22.535558145468748,14422.757213099998,2,2,0,1,1.0,0.0,75.2832835,"[105.849721,44.716846]",bcb31431de15a2bd3d368ef2b949a13709b33bf0ce583c881398daf3f2846cbd
nominal,FTP3,1-2,1024,55.233580363906256,35349.4914329,4,4,3,4,1.0,0.75,68.137441,"[136.332829,40.935251,5.0,90.281684]",dea3b0c6d8e4467a72a08ba08b5386f8542b5150b4b90dc4190923d74da8e8d9
nominal,FTP3,1-2,1025,73.41469177484376,46985.4027359,5,5,5,5,1.0,1.0,17.2427892,"[5.0,5.0,66.213946,5.0,5.0]",e92525f9ac75072ba11f3b70f8ca6db91f4b6cd048475ac576e9fd80be1f46bc
nominal,FTP3,1-2,1026,59.619554674999996,38156.514992,4,4,3,3,1.0,1.0,40.85269475,"[5.0,50.964885,5.0,102.445894]",0c98fab84d296feece9de16748275e8a705d05bf71b336b04a58c0a0f2faa8a0
nominal,FTP3,1-2,1027,5.4121429375,3463.77148,0,0,0,0,,,,[],2933f7db5d16ba37646649fff8e37343c77159c5db417ad31fbd5e13ff39add5
nominal,FTP3,1-2,1028,64.10826434328125,41029.2891797,4,4,3,4,1.0,0.75,51.119221249999995,"[5.0,50.58737,5.0,143.889515]",58d89705ac8ae9a7b635231b37a5657a288ceeed88ac46a635d32403ad57ffa4
nominal,FTP3,1-2,1029,61.058023453124996,39077.13501,5,5,3,4,1.0,0.75,60.38610179999999,"[5.0,155.206224,66.775786,69.948499,5.0]",38b3820a9df1dc23e0be5827bcbe557c65b5be72883abf73d573cdff08d97419
nominal,FTP3,1-2,1030,51.93332406171875,33237.3273995,4,4,2,3,1.0,0.6666666666666666,33.02916,"[5.0,108.375602,5.0,13.741038]",1bda837788b61d5b045e4605e29a40fd643038e4294e6d25e76033020b249565
nominal,FTP3,1-2,1031,41.7892333278125,26745.109329799998,5,5,4,5,1.0,0.8,47.226479,"[78.400536,28.032916,5.0,5.0,119.698943]",be960ba3b433f84023f050471bb4871b8e8a12a71ffd1e15300677a686632a5c
nominal,FTP3,1-2,1032,56.6378126190625,36248.2000762,3,3,2,3,1.0,0.6666666666666666,73.65813833333334,"[5.0,167.268952,48.705463]",d0da9158d3de763d8f2b48ebf25457d543689c3dee90c87144764e9007f5f305
nominal,FTP3,1-2,1033,42.4577233534375,27172.9429462,4,4,2,3,1.0,0.6666666666666666,68.1130425,"[29.028143,24.122208,164.490782,54.811037]",febab708e98ad0b7c35c1b0efc8a5a924f8ac5cfb66e24b17230db698fb28473
nominal,FTP3,1-2,1034,51.69961456328124,33087.75332049999,2,2,1,2,1.0,0.5,53.5773995,"[5.0,102.154799]",560167ac33d72643e33a78d85170eb0de890bf063fa2a2fc049fc2aadc5b7f43
nominal,FTP3,1-2,1035,42.457723353437494,27172.942946199997,3,3,1,3,1.0,0.3333333333333333,89.386506,"[12.327777,129.09086,126.740881]",b4f536e7dfc9a79fee652e04b9be22e2698b18461154f2efabc23d1e2f745462
nominal,FTP3,1-2,1036,29.316849652343752,18762.7837775,3,3,0,2,1.0,0.0,108.80133866666667,"[114.188267,162.435687,49.780062]",eb2c5d253c65a5ccb0be5e6be75b15400562a6c86de3fa59c2ac1e8e4e0aa030
nominal,FTP3,1-2,1037,44.40038561078124,28416.246790899997,4,4,2,4,1.0,0.5,86.7910505,"[158.228411,40.671295,5.0,143.264496]",9e7b392950713ad67a234ed045e2548a89b285da80db41928b4d93f378ff564c
nominal,FTP3,1-2,1038,42.4577233534375,27172.9429462,5,5,1,2,1.0,0.5,85.3840262,"[107.528736,96.205855,106.642324,85.145879,31.397337]",ea4df10e45b2f1e45784e701f3f2a8c49a2f9240e315dee3b166b9e1d05e18e9
nominal,FTP3,1-2,1039,22.535558145468748,14422.757213099998,4,4,0,3,1.0,0.0,161.5257775,"[158.224843,269.193437,123.122753,95.562077]",9c9d424f848103e546bc6c3511a35a18b39950438738d9694fa47b2e7092b338
nominal,FTP3,1-2,1040,39.21409405140625,25097.0201929,5,5,4,5,1.0,0.8,39.086325,"[124.522571,55.909054,5.0,5.0,5.0]",b40a5b7d10b4d5f2a18817a3560ecda7178d5a26d6eb8d206f401cace7b53a49
nominal,FTP3,1-2,1041,33.59064741109375,21498.0143431,2,2,1,2,1.0,0.5,77.5320015,"[150.064003,5.0]",404c1fccf6d43aa3b7b617452742d60ad877ca5f9ac5c2113348c6760c2daf1b
nominal,FTP3,1-2,1042,48.83287646578125,31253.0409381,3,3,3,3,1.0,1.0,22.678778333333337,"[30.90142,32.134915,5.0]",2bec0699f03c9f7563772cd68847fa03999bf7ae91da9dfbca4ad8e88ad4cd17
nominal,FTP3,1-2,1043,49.94145096578125,31962.5286181,3,3,2,2,1.0,1.0,20.707319666666667,"[23.781982,33.339977,5.0]",56061610bac26b4d6e3a513014ed78f5d94dd93d5c3e268b60f606773ca23afc
nominal,FTP3,1-2,1044,52.14972848140625,33375.8262281,3,3,3,3,1.0,1.0,32.711774,"[5.0,5.0,88.135322]",2d32de9af6ad701c9face1164d6530483980ac005f3ba132ef3f4d391483f7c5
nominal,FTP3,1-2,1045,5.4121429375,3463.77148,1,1,0,0,1.0,,43.80862,[43.80862],bf185a1ea3f37ea7cea984c05cbd3903e3c5b77530fc8280cb37be21b2e0bfea
nominal,FTP3,1-2,1046,32.6905522578125,20921.953445,3,3,3,3,1.0,1.0,32.62451866666667,"[66.764241,26.109315,5.0]",c07e5c427da6afa28bd48459330c67537bbf688a5e938b38a8b4b274cd49774b
nominal,FTP3,1-2,1047,22.535558145468748,14422.7572131,2,2,1,1,1.0,1.0,56.10635550000001,"[13.606541,98.60617]",472696e3d25c98c02851c24b50bd64b8422d9cb0517a73725d45073af6946a74
nominal,FTP3,1-2,1048,26.701907072968748,17089.2205267,2,2,0,2,1.0,0.0,140.87206,"[164.905502,116.838618]",9fc8ed31605ce3534e59c6f025b8d137d4befd9516eb812ca8e6d24d770a0f73
